index:ID,Disease_Name,:LABEL
ETCM_disease_id_3835,Skeletal Muscle Hypertrophy,disease
ETCM_disease_id_3836,Skeletal Muscle Steatosis,disease
ETCM_disease_id_3837,Skeletal Muscle Wasting,disease
ETCM_disease_id_3838,Skeletal Muscle Weakness,disease
ETCM_disease_id_3839,Skeletal Myopathy,disease
ETCM_disease_id_3840,Skin Abnormalities,disease
ETCM_disease_id_3841,Skin Burns,disease
ETCM_disease_id_3842,Skin Cancers,disease
ETCM_disease_id_3843,Skin Diseases,disease
ETCM_disease_id_3844,Skin Erosion,disease
ETCM_disease_id_3845,Skin Fissure,disease
ETCM_disease_id_3846,Skin Fragility With Non-Scarring Blistering,disease
ETCM_disease_id_3847,Skin Infections,disease
ETCM_disease_id_3848,Skin Neoplasms,disease
ETCM_disease_id_3849,Skin Nodule,disease
ETCM_disease_id_3850,Skin Plaque,disease
ETCM_disease_id_3851,Skin Rash,disease
ETCM_disease_id_3852,Skin Ulcer,disease
ETCM_disease_id_3853,Skin Vesicle,disease
ETCM_disease_id_3854,Sleep-Wake Cycle Disturbance,disease
ETCM_disease_id_3855,Sleep-Wake Inversion,disease
ETCM_disease_id_3856,Sleep Apnea,disease
ETCM_disease_id_3857,Sleep Disorders,disease
ETCM_disease_id_3858,Sleep Disturbance,disease
ETCM_disease_id_3859,Sleeping Sickness,disease
ETCM_disease_id_3860,Sleepy Facial Expression,disease
ETCM_disease_id_3861,Slow-Growing Hair,disease
ETCM_disease_id_3862,Slow Decrease In Visual Acuity,disease
ETCM_disease_id_3863,Slow Progression,disease
ETCM_disease_id_3864,Slow Saccadic Eye Movements,disease
ETCM_disease_id_3865,Slowed Slurred Speech,disease
ETCM_disease_id_3866,Slurred Speech,disease
ETCM_disease_id_3867,Small Cell Lung Cancer,disease
ETCM_disease_id_3868,Small Cerebral Cortex,disease
ETCM_disease_id_3869,Small Intestinal Dysmotility,disease
ETCM_disease_id_3870,Small Intestine Carcinoid,disease
ETCM_disease_id_3871,Small Vessel Vasculitis,disease
ETCM_disease_id_3872,Smooth Muscle Antibody Positivity,disease
ETCM_disease_id_3873,Smooth Muscle Hyperplasia,disease
ETCM_disease_id_3874,Snoring,disease
ETCM_disease_id_3875,Social And Occupational Deterioration,disease
ETCM_disease_id_3876,Soft Skin,disease
ETCM_disease_id_3877,Soft Tissue Sarcoma,disease
ETCM_disease_id_3878,Soft Tissue Swelling Of Interphalangeal Joints,disease
ETCM_disease_id_3879,Sparse Axillary Hair,disease
ETCM_disease_id_3880,Sparse Body Hair,disease
ETCM_disease_id_3881,Sparse Eyebrow,disease
ETCM_disease_id_3882,Sparse Facial Hair,disease
ETCM_disease_id_3883,Sparse Hair,disease
ETCM_disease_id_3884,Sparse Lateral Eyebrow,disease
ETCM_disease_id_3885,Sparse Or Absent Eyelashes,disease
ETCM_disease_id_3886,Sparse Pubic Hair,disease
ETCM_disease_id_3887,Sparse Scalp Hair,disease
ETCM_disease_id_3888,Spasm,disease
ETCM_disease_id_3889,Spastic/Hyperactive Bladder,disease
ETCM_disease_id_3890,Spastic Ataxia,disease
ETCM_disease_id_3891,Spastic Dysarthria,disease
ETCM_disease_id_3892,Spastic Gait,disease
ETCM_disease_id_3893,Spastic Hemiparesis,disease
ETCM_disease_id_3894,Spastic Paraparesis,disease
ETCM_disease_id_3895,Spastic Paraplegia,disease
ETCM_disease_id_3896,Spastic Tetraparesis,disease
ETCM_disease_id_3897,Spastic Tetraplegia,disease
ETCM_disease_id_3898,Spasticity,disease
ETCM_disease_id_3899,Spasticity Of Facial Muscles,disease
ETCM_disease_id_3900,Spasticity Of Pharyngeal Muscles,disease
ETCM_disease_id_3901,Specific Anti-Polysaccharide Antibody Deficiency,disease
ETCM_disease_id_3902,Specific Cognitive Deficits Associated With Aging And Neurological Diseases,disease
ETCM_disease_id_3903,Speech Articulation Difficulties,disease
ETCM_disease_id_3904,Spherocytosis,disease
ETCM_disease_id_3905,Sphingolipid Storage Disorders,disease
ETCM_disease_id_3906,Spider Hemangioma,disease
ETCM_disease_id_3907,Spina Bifida,disease
ETCM_disease_id_3908,Spinal And Bulbar Muscular Atrophy,disease
ETCM_disease_id_3909,Spinal Cord Compression,disease
ETCM_disease_id_3910,Spinal Cord Injuries,disease
ETCM_disease_id_3911,Spinal Cord Tumor,disease
ETCM_disease_id_3912,Spinal Hemangioblastoma,disease
ETCM_disease_id_3913,Spinal Muscular Atrophy,disease
ETCM_disease_id_3914,Spinal Myoclonus,disease
ETCM_disease_id_3915,Spinal Rigidity,disease
ETCM_disease_id_3916,Spinocerebellar Atrophy,disease
ETCM_disease_id_3917,Spinocerebellar Tract Degeneration,disease
ETCM_disease_id_3918,Splenomegaly,disease
ETCM_disease_id_3919,Spoken Word Recognition Deficit,disease
ETCM_disease_id_3920,Spondyloepiphyseal Dysplasia,disease
ETCM_disease_id_3921,Spondylolisthesis,disease
ETCM_disease_id_3922,Spondylolysis,disease
ETCM_disease_id_3923,Spondylometaphyseal Dysplasia,disease
ETCM_disease_id_3924,"Spontaneous, Recurrent Epistaxis",disease
ETCM_disease_id_3925,Spontaneous Abortion,disease
ETCM_disease_id_3926,Spontaneous Hematomas,disease
ETCM_disease_id_3927,Spontaneous Hemolytic Crises,disease
ETCM_disease_id_3928,Spontaneous Neonatal Pneumothorax,disease
ETCM_disease_id_3929,Spontaneous Pneumothorax,disease
ETCM_disease_id_3930,Sporadic Inclusion Body Myositis,disease
ETCM_disease_id_3931,Spotty Hypopigmentation,disease
ETCM_disease_id_3932,Squamous Cell Carcinoma,disease
ETCM_disease_id_3933,Squamous Cell Carcinoma Of Esophagus,disease
ETCM_disease_id_3934,Squamous Cell Carcinoma Of The Skin,disease
ETCM_disease_id_3935,Stage 5 Chronic Kidney Disease,disease
ETCM_disease_id_3936,Status Epilepticus,disease
ETCM_disease_id_3937,Steatocystoma Multiplex,disease
ETCM_disease_id_3938,Steatorrhea,disease
ETCM_disease_id_3939,Steroid-Resistant Nephrotic Syndrome,disease
ETCM_disease_id_3940,Stevens-Johnson Syndrome,disease
ETCM_disease_id_3941,Stiff Hip,disease
ETCM_disease_id_3942,Stiff Interphalangeal Joints,disease
ETCM_disease_id_3943,Stiff Neck,disease
ETCM_disease_id_3944,Stiff Shoulders,disease
ETCM_disease_id_3945,Stiff Skin,disease
ETCM_disease_id_3946,Stippled Calcification In Carpal Bones,disease
ETCM_disease_id_3947,Stippled Chondral Calcification,disease
ETCM_disease_id_3948,Stomach Cancer,disease
ETCM_disease_id_3949,Stomach Neoplasms,disease
ETCM_disease_id_3950,Stomatitis,disease
ETCM_disease_id_3951,Stomatocytosis,disease
ETCM_disease_id_3952,Strabismus,disease
ETCM_disease_id_3953,Streaky Metaphyseal Sclerosis,disease
ETCM_disease_id_3954,Streptococcus Pneumoniae Infections,disease
ETCM_disease_id_3955,Stress-Related Disorders,disease
ETCM_disease_id_3956,Stress/Infection-Induced Lactic Acidosis,disease
ETCM_disease_id_3957,Stroke,disease
ETCM_disease_id_3958,Stroke-Like Episode,disease
ETCM_disease_id_3959,Stromal Ovarian Tumors,disease
ETCM_disease_id_3960,Structural Foot Deformity,disease
ETCM_disease_id_3961,Stuttering,disease
ETCM_disease_id_3962,Subacute Progressive Viral Hepatitis,disease
ETCM_disease_id_3963,Subarachnoid Hemorrhage,disease
ETCM_disease_id_3964,Subcortical Dementia,disease
ETCM_disease_id_3965,Subcutaneous Calcification,disease
ETCM_disease_id_3966,Subcutaneous Hemorrhage,disease
ETCM_disease_id_3967,Subependymal Giant-Cell Astrocytoma,disease
ETCM_disease_id_3968,Submental Fat Removal,disease
ETCM_disease_id_3969,Subperiosteal Bone Resorption,disease
ETCM_disease_id_3970,Subretinal Exudate,disease
ETCM_disease_id_3971,Subretinal Fluid,disease
ETCM_disease_id_3972,Subretinal Pigment Epithelium Hemorrhage,disease
ETCM_disease_id_3973,Subsarcolemmal Accumulations Of Abnormally Shaped Mitochondria,disease
ETCM_disease_id_3974,Subungual Fibromas,disease
ETCM_disease_id_3975,Subungual Hyperkeratosis,disease
ETCM_disease_id_3976,Subungual Hyperkeratotic Fragments,disease
ETCM_disease_id_3977,Sudanophilic Leukodystrophy,disease
ETCM_disease_id_3978,Sudden Cardiac Death,disease
ETCM_disease_id_3979,Sudden Death,disease
ETCM_disease_id_3980,Sudden Episodic Apnea,disease
ETCM_disease_id_3981,Superficial Thrombophlebitis,disease
ETCM_disease_id_3982,Superior Rectus Atrophy,disease
ETCM_disease_id_3983,Supernumerary Nipple,disease
ETCM_disease_id_3984,Supranuclear Ophthalmoplegia,disease
ETCM_disease_id_3985,Supraventricular Arrhythmia,disease
ETCM_disease_id_3986,Supraventricular Tachycardia,disease
ETCM_disease_id_3987,Susceptibility To Chickenpox,disease
ETCM_disease_id_3988,Susceptibility To Herpesvirus,disease
ETCM_disease_id_3989,Sustained Ventricular Tachycardia,disease
ETCM_disease_id_3990,Sutural Cataract,disease
ETCM_disease_id_3991,Swelling Of Proximal Interphalangeal Joints,disease
ETCM_disease_id_3992,Symmetric Spinal Nerve Root Neurofibromas,disease
ETCM_disease_id_3993,Syncope,disease
ETCM_disease_id_3994,Syndrome Of Inappropriate Secretion Of Antidiuretic Hormone,disease
ETCM_disease_id_3995,Synovial Hypertrophy,disease
ETCM_disease_id_3996,Synovial Sarcoma,disease
ETCM_disease_id_3997,Synovitis,disease
ETCM_disease_id_3998,Synovitis And Tenosynovitis,disease
ETCM_disease_id_3999,Syringomyelia,disease
ETCM_disease_id_4000,Systemic-Onset Juvenile Idiopathic Arthritis,disease
ETCM_disease_id_4001,Systemic Arterial Vasodilation,disease
ETCM_disease_id_4002,Systemic Inflammatory Response Syndrome,disease
ETCM_disease_id_4003,Systemic Lupus Erythematosus,disease
ETCM_disease_id_4004,Systemic Sclerosis,disease
ETCM_disease_id_4005,T-Cell Lymphoblastic Lymphoma,disease
ETCM_disease_id_4006,T-Cell Proliferation,disease
ETCM_disease_id_4007,T Cell-Mediated Autoimmune Diseases,disease
ETCM_disease_id_4008,T Myeloma,disease
ETCM_disease_id_4009,Tachypnea,disease
ETCM_disease_id_4010,Talipes,disease
ETCM_disease_id_4011,Talipes Calcaneovalgus,disease
ETCM_disease_id_4012,Talipes Calcaneovarus,disease
ETCM_disease_id_4013,Talipes Cavus Equinovarus,disease
ETCM_disease_id_4014,Talipes Valgus,disease
ETCM_disease_id_4015,Tall Stature,disease
ETCM_disease_id_4016,Talocalcaneal Synostosis,disease
ETCM_disease_id_4017,Tapetoretinal Degeneration,disease
ETCM_disease_id_4018,Telangiectases In Sun-Exposed And Nonexposed Skin,disease
ETCM_disease_id_4019,Telangiectases Of The Cheeks,disease
ETCM_disease_id_4020,Telangiectasia,disease
ETCM_disease_id_4021,Telangiectasia Macularis Eruptiva Perstans,disease
ETCM_disease_id_4022,Telangiectasia Of Extensor Surfaces,disease
ETCM_disease_id_4023,Telangiectasia Of The Oral Mucosa,disease
ETCM_disease_id_4024,Telangiectasia Of The Skin,disease
ETCM_disease_id_4025,Temperature Instability,disease
ETCM_disease_id_4026,Temporal Lobe Epilepsy,disease
ETCM_disease_id_4027,Temporomandibular Joint Ankylosis,disease
ETCM_disease_id_4028,Tendon Xanthomatosis,disease
ETCM_disease_id_4029,Tendonitis,disease
ETCM_disease_id_4030,Tenesmus,disease
ETCM_disease_id_4031,Teratoma,disease
ETCM_disease_id_4032,Testicular Atrophy,disease
ETCM_disease_id_4033,Testicular Cancer,disease
ETCM_disease_id_4034,Testicular Seminoma,disease
ETCM_disease_id_4035,Tetany,disease
ETCM_disease_id_4036,Tethered Cord,disease
ETCM_disease_id_4037,Tetraparesis,disease
ETCM_disease_id_4038,Tetraplegia,disease
ETCM_disease_id_4039,Th Cell Responses Melanoma,disease
ETCM_disease_id_4040,Thenar Muscle Atrophy,disease
ETCM_disease_id_4041,Thenar Muscle Weakness,disease
ETCM_disease_id_4042,Thick Eyebrow,disease
ETCM_disease_id_4043,Thick Hair,disease
ETCM_disease_id_4044,Thick Lower Lip Vermilion,disease
ETCM_disease_id_4045,Thick Upper Lip Vermilion,disease
ETCM_disease_id_4046,Thickened Skin,disease
ETCM_disease_id_4047,Thickened Superior Cerebellar Peduncle,disease
ETCM_disease_id_4048,Thickening Of The Glomerular Basement Membrane,disease
ETCM_disease_id_4049,Thickening Of The Lateral Border Of The Scapula,disease
ETCM_disease_id_4050,Thigh Hypertrophy,disease
ETCM_disease_id_4051,Thin Eyebrow,disease
ETCM_disease_id_4052,Thin Toenail,disease
ETCM_disease_id_4053,Thin Upper Lip Vermilion,disease
ETCM_disease_id_4054,Thoracic Aorta Calcification,disease
ETCM_disease_id_4055,Thoracic Aortic Aneurysm,disease
ETCM_disease_id_4056,Thrombin-Induced Pulmonary Edema,disease
ETCM_disease_id_4057,"Thrombocythemia, Essential",disease
ETCM_disease_id_4058,Thrombocytopenia,disease
ETCM_disease_id_4059,Thrombocytosis,disease
ETCM_disease_id_4060,Thromboembolic Disorder,disease
ETCM_disease_id_4061,Thromboembolic Stroke,disease
ETCM_disease_id_4062,Thromboembolism,disease
ETCM_disease_id_4063,Thrombophlebitis,disease
ETCM_disease_id_4064,Thrombosis,disease
ETCM_disease_id_4065,Thrombotic Disease,disease
ETCM_disease_id_4066,Thymic Hormone Decreased,disease
ETCM_disease_id_4067,Thyroid Adenoma,disease
ETCM_disease_id_4068,Thyroid Agenesis,disease
ETCM_disease_id_4069,Thyroid Carcinoma,disease
ETCM_disease_id_4070,Thyroid Crisis,disease
ETCM_disease_id_4071,Thyroid Defect In Oxidation And Organification Of Iodide,disease
ETCM_disease_id_4072,Thyroid Dysgenesis,disease
ETCM_disease_id_4073,Thyroid Follicular Carcinoma,disease
ETCM_disease_id_4074,Thyroid Follicular Hyperplasia,disease
ETCM_disease_id_4075,Thyroid Hormone Receptor Defect,disease
ETCM_disease_id_4076,Thyroid Hormone Resistance Syndrome,disease
ETCM_disease_id_4077,Thyroid Hyperplasia,disease
ETCM_disease_id_4078,Thyroid Hypoplasia,disease
ETCM_disease_id_4079,Thyroid Lymphangiectasia,disease
ETCM_disease_id_4080,Thyroid Neoplasm,disease
ETCM_disease_id_4081,Thyroid Nodule,disease
ETCM_disease_id_4082,Thyroiditis,disease
ETCM_disease_id_4083,Thyrotoxicosis Hyperthyroidism,disease
ETCM_disease_id_4084,Thyrotoxicosis With Diffuse Goiter,disease
ETCM_disease_id_4085,Thyrotoxicosis With Toxic Multinodular Goitre,disease
ETCM_disease_id_4086,Thyrotoxicosis With Toxic Single Thyroid Nodule,disease
ETCM_disease_id_4087,Tibial Bowing,disease
ETCM_disease_id_4088,Tibialis Muscle Weakness,disease
ETCM_disease_id_4089,Tinnitus,disease
ETCM_disease_id_4090,Tissue Injury,disease
ETCM_disease_id_4091,Titubation,disease
ETCM_disease_id_4092,Toe Extensor Amyotrophy,disease
ETCM_disease_id_4093,Tongue Edema,disease
ETCM_disease_id_4094,Tongue Nodules,disease
ETCM_disease_id_4095,Tongue Telangiectasia,disease
ETCM_disease_id_4096,Tooth Abscess,disease
ETCM_disease_id_4097,Toxoplasma Infections,disease
ETCM_disease_id_4098,Toxoplasmosis,disease
ETCM_disease_id_4099,Tracheal Atresia,disease
ETCM_disease_id_4100,Tracheal Calcification,disease
ETCM_disease_id_4101,Tracheobronchomalacia,disease
ETCM_disease_id_4102,Tracheoesophageal Fistula,disease
ETCM_disease_id_4103,Tracheomalacia,disease
ETCM_disease_id_4104,Transient Global Amnesia,disease
ETCM_disease_id_4105,Transient Hyperlipidemia,disease
ETCM_disease_id_4106,Transient Hypophosphatemia,disease
ETCM_disease_id_4107,Transient Ischemic Attack,disease
ETCM_disease_id_4108,Transient Neonatal Diabetes Mellitus,disease
ETCM_disease_id_4109,Transitional Cell Carcinoma,disease
ETCM_disease_id_4110,Transitional Cell Carcinoma Of The Bladder,disease
ETCM_disease_id_4111,Transmissible Spongiform Encephalopathies,disease
ETCM_disease_id_4112,Traumatic Brain Injury,disease
ETCM_disease_id_4113,Traumatic Neuroma Formation,disease
ETCM_disease_id_4114,Treatment-Refractory Psychoses,disease
ETCM_disease_id_4115,Tremor,disease
ETCM_disease_id_4116,Triceps Weakness,disease
ETCM_disease_id_4117,Trichilemmoma,disease
ETCM_disease_id_4118,Trichodysplasia,disease
ETCM_disease_id_4119,Trichomoniasis,disease
ETCM_disease_id_4120,Trigonocephaly,disease
ETCM_disease_id_4121,Trismus,disease
ETCM_disease_id_4122,Tritanomaly,disease
ETCM_disease_id_4123,Truncal Ataxia,disease
ETCM_disease_id_4124,Truncal Obesity,disease
ETCM_disease_id_4125,Trypanolytic Infections,disease
ETCM_disease_id_4126,Trypanosomatid Infections,disease
ETCM_disease_id_4127,Trypanosomiasis,disease
ETCM_disease_id_4128,Ttr Amyloidosis,disease
ETCM_disease_id_4129,Tubular Atrophy,disease
ETCM_disease_id_4130,Tubulointerstitial Abnormality,disease
ETCM_disease_id_4131,Tubulointerstitial Fibrosis,disease
ETCM_disease_id_4132,Tubulointerstitial Nephritis,disease
ETCM_disease_id_4133,Tumor Angiogenesis,disease
ETCM_disease_id_4134,Tumor Angiogenesis And Metastasis,disease
ETCM_disease_id_4135,Type 1/2 Diabetes,disease
ETCM_disease_id_4136,Type 1 Diabetes,disease
ETCM_disease_id_4137,Type 1 Fibers Relatively Smaller Than Type 2 Fibers,disease
ETCM_disease_id_4138,Type 1 Muscle Fiber Atrophy,disease
ETCM_disease_id_4139,Type 1 Muscle Fiber Predominance,disease
ETCM_disease_id_4140,Type 2 Diabetes,disease
ETCM_disease_id_4141,Type 2 Muscle Fiber Atrophy,disease
ETCM_disease_id_4142,Type 2 Muscle Fiber Predominance,disease
ETCM_disease_id_4143,Type I Diabetes Mellitus,disease
ETCM_disease_id_4144,Type I Hypersensitivity,disease
ETCM_disease_id_4145,Type Ii Diabetes Mellitus,disease
ETCM_disease_id_4146,Type Iv Atherosclerotic Lesion,disease
ETCM_disease_id_4147,Tyrosinase-Positive Melanomas,disease
ETCM_disease_id_4148,Ulcer,disease
ETCM_disease_id_4149,Ulcerative Colitis,disease
ETCM_disease_id_4150,Ulnar Bowing,disease
ETCM_disease_id_4151,Ulnar Deviation Of The Wrist,disease
ETCM_disease_id_4152,Ulnar Radial Head Dislocation,disease
ETCM_disease_id_4153,Unconjugated Hyperbilirubinemia,disease
ETCM_disease_id_4154,Uncontrolled Eye Movements,disease
ETCM_disease_id_4155,Unexplained Fevers,disease
ETCM_disease_id_4156,Unfavorable Response Of Muscle Weakness To Acetylcholine Esterase Inhibitors,disease
ETCM_disease_id_4157,Ungual Fibroma,disease
ETCM_disease_id_4158,Unipolar Depression,disease
ETCM_disease_id_4159,Unstable Angina,disease
ETCM_disease_id_4160,Unsteady Gait,disease
ETCM_disease_id_4161,Upgaze Palsy,disease
ETCM_disease_id_4162,Upper Airway Obstruction,disease
ETCM_disease_id_4163,Upper Eyelid Edema,disease
ETCM_disease_id_4164,Upper Limb Amyotrophy,disease
ETCM_disease_id_4165,Upper Limb Hypertonia,disease
ETCM_disease_id_4166,Upper Limb Muscle Hypoplasia,disease
ETCM_disease_id_4167,Upper Limb Muscle Weakness,disease
ETCM_disease_id_4168,Upper Limb Postural Tremor,disease
ETCM_disease_id_4169,Upper Limb Spasticity,disease
ETCM_disease_id_4170,Upper Motor Neuron Dysfunction,disease
ETCM_disease_id_4171,Upper Respiratory Infection,disease
ETCM_disease_id_4172,Ureteral Obstruction,disease
ETCM_disease_id_4173,Ureteral Stenosis,disease
ETCM_disease_id_4174,Urethral Obstruction,disease
ETCM_disease_id_4175,Urge Incontinence,disease
ETCM_disease_id_4176,Uric Acid Nephrolithiasis,disease
ETCM_disease_id_4177,Urinary Bladder Inflammation,disease
ETCM_disease_id_4178,Urinary Bladder Sphincter Dysfunction,disease
